title,price,address,latitude,longitude,guests,type,url
"2-к. квартира, 64 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 187",51.51719135860683,104.14826953066023,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_64_m_2_krovati_4595804022?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnQ0Z6NDVCREdmUEh2a1hKIjt9Oz8KyD8AAAA
"2-к. квартира, 58 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 3-й квартал, 7",51.50981391219069,104.1454762787422,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_58_m_2_krovati_7729728424?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnQ0Z6NDVCREdmUEh2a1hKIjt9Oz8KyD8AAAA
"2-к. квартира, 50 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 3-й квартал, 7",51.509868,104.145617,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_50_m_2_krovati_483263816?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnQ0Z6NDVCREdmUEh2a1hKIjt9Oz8KyD8AAAA
"2-к. квартира, 57 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 3-й квартал, 7",51.50992129912249,104.14539676473896,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_57_m_2_krovati_7768979077?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnQ0Z6NDVCREdmUEh2a1hKIjt9Oz8KyD8AAAA
"3-к. квартира, 70 м², 3 кровати",7500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 197",51.518915,104.15575,6,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_70_m_3_krovati_2126559127?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnQ0Z6NDVCREdmUEh2a1hKIjt9Oz8KyD8AAAA
"2-к. квартира, 41 м², 1/3 эт.",4500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 10",51.52212524,104.1519852,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_41_m_13_et._7637694521?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnQ0Z6NDVCREdmUEh2a1hKIjt9Oz8KyD8AAAA
"2-к. дом, 62 м²",10500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 1-я Байкальская ул., 4",51.52228165,104.1247101,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_62_m_7213791505?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 60 м²",7500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 27Б",51.52223969,104.1429291,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_60_m_7467157649?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"4-к. коттедж, 100 м²",8000,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик",51.5382339065747,104.056892034393,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._kottedzh_100_m_63329699?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. гостевой дом, 90 м²",35000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 6",51.515367,104.121757,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._gostevoy_dom_90_m_7939396031?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 35 м²",7000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 22Б",51.52671,104.138062,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_35_m_7832517154?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
Дом 63 м²,9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск",51.52151192371824,104.12413564347493,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_63_m_4471354405?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 36 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 4-я Байкальская ул., 61",51.52255249,104.1215973,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_36_m_7846784653?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. коттедж, 300 м²",20000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Таёжный пер., 3",51.51870552302277,104.14592130311817,10,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._kottedzh_300_m_4459494460?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 80 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 37А",51.52518463,104.1405716,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_80_m_4163833342?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"5-к. дом, 117 м²",1500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 6-я Байкальская ул., 150",51.52402115,104.1212616,11,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._dom_117_m_7696464077?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. коттедж, 60 м²",8600,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 1-я Байкальская ул., 26",51.522187,104.124524,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._kottedzh_60_m_3028959307?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 50 м²",9500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_50_m_4012129329?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. коттедж, 80 м²",10000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._kottedzh_80_m_4843550454?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"6-к. дом, 20 м²",1250,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 7-я Байкальская ул., 5",51.52488101599325,104.11868078964827,12,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/6-k._dom_20_m_2482410578?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"4-к. дом, 132 м²",8155,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Береговая ул., 18",51.51793289,104.1442261,12,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_132_m_4113345818?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 63 м²",11800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 3-я Байкальская ул., 44",51.52343966698567,104.12382628189647,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_63_m_7981318960?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
Дом 45 м²,8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 1-я Байкальская ул., 5",51.522328,104.125485,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_45_m_2645252480?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 70 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 32",51.526055397014886,104.13816061389505,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_70_m_3719050607?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 50 м²",1300,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, Горная ул.",51.536968,104.048661,5,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_50_m_3563084762?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"6-к. дом, 128 м²",16800,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, Строительная ул., 29А",51.54688263,104.0568161,12,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/6-k._dom_128_m_4876191635?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 60 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 19",51.52471924,104.1403198,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_60_m_3815089828?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 42 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, пос. Солзан",51.4944251406744,104.22187411208616,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_42_m_4626885676?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. таунхаус, 45 м²",5000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Байкальская ул., 13А",51.52297592,104.1363068,5,other,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._taunhaus_45_m_3586926535?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
Дом 45 м²,6700,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 27Б",51.526023369943275,104.13605349751322,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_45_m_3472803944?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 50 м²",5500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Восточный, 5",51.51515961,104.153923,7,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_50_m_4111423225?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 65 м²",11000,"Иркутская обл., Слюдянский р-н, Новоснежнинское муниципальное образование, пос. Мурино, Молодёжная ул.",51.469876380784704,104.40891917644828,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_65_m_4361057243?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 80 м²",5200,"Иркутская обл., Слюдянский р-н, Байкальск, Набережная ул.",51.524614104269,104.140716060864,7,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_80_m_1071065820?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
Дом,10000,"Иркутская обл., Слюдянский р-н, Новоснежнинское муниципальное образование, пос. Мурино, Горная ул.",51.47369766,104.4065857,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_7692890904?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 100 м²",23000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 10",51.514896,104.12315,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_100_m_2634832009?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 70 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 32",51.52602018398673,104.13818970072816,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_70_m_3750924805?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"5-к. дом, 100 м²",1300,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, Горная ул.",51.536968,104.048661,10,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._dom_100_m_3531373865?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 70 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 29А",51.52585983,104.1368942,5,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_70_m_3423625341?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 56 м²",5000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Восточный, Кедровая ул., 8",51.51176453,104.1512604,7,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_56_m_7216837254?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"4-к. дом, 85 м²",8400,"Иркутская обл., Слюдянский р-н, Байкальск, Берёзовый пер., 3",51.524182,104.134873,10,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_85_m_984372831?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 45 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 4-я Байкальская ул., 62",51.52249527,104.1215744,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_45_m_4429496695?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 100 м²",10000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Школьный пер., 15Б",51.52190781,104.1327744,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_100_m_4478512336?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 80 м²",1300,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик",51.54439545,104.056694,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_80_m_7493359971?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"6-к. дом, 160 м²",6500,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, Снежная ул., 2",51.538167,104.056656,12,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/6-k._dom_160_m_742916987?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 50 м²",8500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Привокзальная ул., 1/2",51.51716614,104.1381607,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_50_m_7797474427?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 55 м²",1200,"Иркутская обл., Слюдянский р-н, Байкальск, Набережная ул., 6",51.525449,104.135958,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_55_m_1321115835?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 40 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 41",51.517123660030784,104.12323491415468,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_40_m_4595966174?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 200 м²",1611,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Таёжный пер., 4",51.51929092,104.1466522,12,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_200_m_3815051307?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 74 м²",12990,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Строитель",51.52288404606556,104.13296426138352,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_74_m_4514892909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 90 м²",13800,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, Берёзовая ул., 9",51.54756546,104.069046,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_90_m_2304148243?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 45 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_45_m_3916090135?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"5-к. дом, 170 м²",27000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 32",51.51627019775754,104.12379091244006,10,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._dom_170_m_765563774?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"4-к. коттедж, 170 м²",14280,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 6-я Байкальская ул., 71",51.52363968,104.1220932,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._kottedzh_170_m_3508906002?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"3-к. дом, 80 м²",5500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 38",51.52494049,104.1407547,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_80_m_7437308957?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"2-к. дом, 70 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Байкальская ул., 13А",51.522979736328125,104.13631439208984,7,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_70_m_2819157487?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
"5-к. гостевой дом, 140 м²",10000,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, Трактовая ул., 23",51.54935695487958,104.06302362432804,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._gostevoy_dom_140_m_7834369976?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI4OVBWQ1ljdFAyM00zR0JtIjt9XgUqJD8AAAA
