title,price,address,latitude,longitude,guests,type,url
"4-к. коттедж, 170 м²",14280,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 6-я Байкальская ул., 71",51.52363968,104.1220932,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._kottedzh_170_m_3508906002?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"1-к. дом, 30 м²",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, пос. Солзан, Восточная ул., 38",51.498773,104.213305,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/1-k._dom_30_m_7746886307?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 90 м²",35000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 6",51.515367,104.121757,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_90_m_7939396031?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. дом, 70 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 32",51.52602018398673,104.13818970072816,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_70_m_3750924805?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. коттедж, 45 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 4-я Байкальская ул., 62",51.52249527,104.1215744,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._kottedzh_45_m_2669090191?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. коттедж, 170 м²",14280,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 6-я Байкальская ул., 71",51.52363968,104.1220932,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._kottedzh_170_m_4085559970?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 70 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 29А",51.525865859416044,104.13687497326936,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_70_m_2687103454?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. дом, 92 м²",12000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 6-я Байкальская ул., 72",51.52361696130534,104.12233218229917,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_92_m_3980613624?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"5-к. дом, 117 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 6-я Байкальская ул., 150",51.52402115,104.1212616,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._dom_117_m_7696464077?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. коттедж, 300 м²",20000,,51.518657,104.145877,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._kottedzh_300_m_1797204435?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. дом, 120 м²",19500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, пос. Солзан, ул. Терешковой, 4Б",51.49970245,104.2183914,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_120_m_7426121741?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. дом, 200 м²",12000,,51.54768460577114,104.05756125711811,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_200_m_2453644383?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
Коттедж 314 м²,25000,,51.51512,104.122099,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/kottedzh_314_m_1847649115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 90 м²",13800,"Мecтoполoжeниe: нахoдитcя дом в пocелкe Утулик. Дo горнолыжнoгo куpоpтa гoры Сoболиной 5-8 минут на машинe, до города Байкальска 10-12 минут. до Берега Байкала 400 метров.",51.54756546,104.069046,8,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_90_m_2304148243?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. коттедж, 60 м²",8600,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 1-я Байкальская ул., 26",51.522187,104.124524,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._kottedzh_60_m_3028959307?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 40 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 41",51.517123660030784,104.12323491415468,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_40_m_4595966174?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"7-к. коттедж, 370 м²",40000,,51.547935898814465,104.07181149829745,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/7-k._kottedzh_370_m_7559202833?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. коттедж, 100 м²",9500,,51.5382339065747,104.056892034393,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._kottedzh_100_m_63329699?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"1-к. дом, 30 м²",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, пос. Солзан, Восточная ул., 38",51.49877167,104.2133026,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/1-k._dom_30_m_7746384958?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"6-к. дом, 20 м²",1250,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 7-я Байкальская ул., 5",51.52488101599325,104.11868078964827,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/6-k._dom_20_m_2482410578?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 60 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, пос. Солзан, ул. Терешковой, 4Б",51.49968372187732,104.21840245194329,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_60_m_7778735119?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. дом, 150 м²",14500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ",51.515126,104.122099,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_150_m_1926007210?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 75 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 37",51.52532959,104.1403046,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_75_m_4459386335?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. дом, 85 м²",12000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 6-я Байкальская ул., 72",51.52361679,104.1223297,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_85_m_3565358791?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. дом, 80 м²",5200,"Иркутская обл., Слюдянский р-н, Байкальск, Набережная ул.",51.524614104269,104.140716060864,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_80_m_1071065820?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 45 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 4-я Байкальская ул., 62",51.52249527,104.1215744,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_45_m_4429496695?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"1-к. дом, 35 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/1-k._dom_35_m_7659417211?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. дом, 62 м²",10500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 1-я Байкальская ул., 4",51.52228165,104.1247101,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_62_m_7213791505?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. дом, 35 м²",7000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 22Б",51.52671,104.138062,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_35_m_7832517154?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
Дом 36 м²,7000,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, 1-я Байкальская ул., 29А",51.54753113,104.061554,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_36_m_3777880935?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 80 м²",5500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 38",51.52494049,104.1407547,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_80_m_7437308957?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. дом, 85 м²",8400,,51.524182,104.134873,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_85_m_984372831?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 60 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 4А",51.51601774680227,104.12074135338389,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_60_m_7859868035?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 60 м²",9000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, пос. Солзан, ул. Терешковой, 4Б",51.49970245,104.2183914,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_60_m_4291497822?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"5-к. дом, 160 м²",18000,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, 2-я Байкальская ул., 12",51.548083773222466,104.06429478764352,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._dom_160_m_7974260371?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
Дом 30 м²,4500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_30_m_7851639965?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 80 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 37А",51.52518463,104.1405716,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_80_m_4163833342?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 58 м²",7000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 37",51.52532959,104.1403046,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_58_m_4427414851?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. коттедж, 80 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._kottedzh_80_m_4876100029?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. дом, 45 м²",6000,"Дом находится в поселке Утулик, 7 км от г.Байкальск и горнолыжного курорта Гора Соболиная. Ландшафт, в который вписан дом сохранил природную естественность, на участке встречается брусника, черника, большой муравейник, величественные сосны и легкомысленные березки.",51.538817,104.05786,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_45_m_2395090277?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 63 м²",12000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 3-я Байкальская ул., 44",51.52343966698567,104.12382628189647,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_63_m_7981318960?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 60 м²",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 19",51.52471924,104.1403198,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_60_m_3815089828?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"4-к. дом, 60 м²",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, пос. Солзан, Восточная ул., 27",51.49925995,104.2131577,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_60_m_4722710447?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"5-к. дом, 160 м²",14000,,51.54958109561095,104.06212754718398,4,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._dom_160_m_7974083152?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. дом, 72 м²",6500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Речная ул., 16",51.52096176,104.1397629,6,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_72_m_8096224363?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"6-к. коттедж, 312 м²",18000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ",51.51512527,104.1221008,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/6-k._kottedzh_312_m_2296034564?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"2-к. дом, 70 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 32",51.526055397014886,104.13816061389505,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._dom_70_m_3719050607?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
Дом 45 м²,6700,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 27Б",51.526023369943275,104.13605349751322,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_45_m_3472803944?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 74 м²",11990,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Строитель",51.52288404606556,104.13296426138352,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_74_m_4514892909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
"3-к. дом, 80 м²",8000,,51.52427292,104.1385269,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_80_m_590620007?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
"3-к. дом, 45 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._dom_45_m_3916090135?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
"2-к. коттедж, 60 м²",8600,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 1-я Байкальская ул., 26",51.522187,104.124524,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/2-k._kottedzh_60_m_3477334861?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
"3-к. коттедж, 80 м²",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 17",51.52298355,104.1329651,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/3-k._kottedzh_80_m_4843550454?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
"6-к. дом, 140 м²",17000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Набережная ул., 29А",51.525858,104.136894,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/6-k._dom_140_m_4478817328?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
"4-к. дом, 95 м²",12000,,51.54747772,104.0720596,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_95_m_2936956177?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
"1-к. дом, 36 м²",7000,"Иркутская обл., Слюдянский р-н, Утуликское муниципальное образование, пос. Утулик, 1-я Байкальская ул., 29",51.54733384643887,104.06147075578978,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/1-k._dom_36_m_4993770288?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
Дом 66 м²,10000,,51.54296112,104.0558853,2,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/dom_66_m_7894937661?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
"4-к. дом, 132 м²",7000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Береговая ул., 18",51.51793289,104.1442261,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/4-k._dom_132_m_4113345818?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJJdWhKOWxoRk5aV21uZVpIIjt9_Ag76z8AAAA
